id,identifier,date,format,language,title,type,relation,creator,description
oai:N/A:Manchester~18~18~2208~220481,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2208~220481', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002079_0000.jpg', '15m3948']",۲۵۳۷ (۱۳۵۷)-‎شهریور-‎۲۵,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۱۵).', 'Rastakhiz (1015)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2209~220490,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2209~220490', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002080_0000.jpg', '15m4993']",۲۵۳۷ (۱۳۵۷)-‎شهریور-‎۲۸,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۱۸).', 'Rastakhiz (1018)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2210~220489,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2210~220489', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002081_0000.jpg', '15m3949']",۲۵۳۷ (۱۳۵۷)-‎شهریور-‎۳۰,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۰).', 'Rastakhiz (1020)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2211~220487,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2211~220487', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002082_0000.jpg', '15m3950']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۱).', 'Rastakhiz (1021)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2212~220491,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2212~220491', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002083_0000.jpg', '15m3951']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۲).', 'Rastakhiz (1022)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2213~220482,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2213~220482', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002084_0000.jpg', '15m3952']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۳,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۳).', 'Rastakhiz (1023)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2214~220492,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2214~220492', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002085_0000.jpg', '15m3953']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۴,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۴).', 'Rastakhiz (1024)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2215~220486,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2215~220486', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002086_0000.jpg', '15m3954']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۵,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۵).', 'Rastakhiz (1025)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2216~220484,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2216~220484', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/6897/escholar002087_0000.jpg', '15m3955']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۸,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۶).', 'Rastakhiz (1026)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2217~226960,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2217~226960', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002088_0000.jpg', '15m3956']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۹,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastakhiz (1027)', 'Rastākhīz. (۱۰۲۷).']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2218~226961,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2218~226961', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002089_0000.jpg', '15m3957']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۰,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۸).', 'Rastakhiz (1028)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2219~226962,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2219~226962', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002090_0000.jpg', '15m3958']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۱,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۲۹).', 'Rastakhiz (1029)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2220~226963,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2220~226963', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002091_0000.jpg', '15m3959']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۲,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۰).', 'Rastakhiz (1030)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2221~226964,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2221~226964', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002092_0000.jpg', '15m3960']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۳,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۱).', 'Rastakhiz (1031)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2222~226965,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2222~226965', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002093_0000.jpg', '15m3961']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۵,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۲).', 'Rastakhiz (1032)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2223~226966,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2223~226966', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002094_0000.jpg', '15m3962']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۶,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۳).', 'Rastakhiz (1033)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2224~226967,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2224~226967', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002095_0000.jpg', '15m3963']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۷,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۴).', 'Rastakhiz (1034)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2225~226968,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2225~226968', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002096_0000.jpg', '15m3964']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۸,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۵).', 'Rastakhiz (1035)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2226~226969,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2226~226969', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002097_0000.jpg', '15m3965']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۱۹,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۶).', 'Rastakhiz (1036)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2227~226970,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2227~226970', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002098_0000.jpg', '15m3966']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲۳,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۸).', 'Rastakhiz (1038)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2228~226971,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2228~226971', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002099_0000.jpg', '15m3967']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲۵,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۳۹).', 'Rastakhiz (1039)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2229~226972,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2229~226972', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002100_0000.jpg', '15m3968']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲۶,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۰).', 'Rastakhiz (1040)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2230~226973,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2230~226973', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002101_0000.jpg', '15m3969']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲۷,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۱).', 'Rastakhiz (1041)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2231~226974,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2231~226974', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002102_0000.jpg', '15m3970']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۲۹,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۲).', 'Rastakhiz (1042)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2232~226975,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2232~226975', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002103_0000.jpg', '15m3971']",۲۵۳۷ (۱۳۵۷)-‎مهر-‎۳۰,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۳).', 'Rastakhiz (1043)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2233~226976,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2233~226976', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002104_0000.jpg', '15m3972']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۱,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۴).', 'Rastakhiz (1044)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2234~226977,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2234~226977', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002105_0000.jpg', '15m3973']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۲,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۵).', 'Rastakhiz (1045)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2235~226978,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2235~226978', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002106_0000.jpg', '15m3974']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۳,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۶).', 'Rastakhiz (1046)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2236~226979,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2236~226979', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002107_0000.jpg', '15m4994']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۴,PDF,"['ira', 'Persian']","['رستاخیز', 'rastākhīz. (۱۰۴۷).', 'Rastakhiz (1047)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2237~226980,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2237~226980', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002108_0000.jpg', '15m3975']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۶,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۸).', 'Rastakhiz (1048)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2238~226981,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2238~226981', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002109_0000.jpg', '15m3976']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۷,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۴۹).', 'Rastakhiz (1049)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2239~226982,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2239~226982', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002110_0000.jpg', '15m3977']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۸,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۵۰).', 'Rastakhiz (1050)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2240~226983,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2240~226983', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002111_0000.jpg', '15m3978']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۱۰,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۵۲).', 'Rastakhiz (1052)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2241~226984,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2241~226984', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002112_0000.jpg', '15m3979']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۱۱,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۵۳).', 'Rastakhiz (1053)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
oai:N/A:Manchester~18~18~2242~226985,"['https://luna.manchester.ac.uk/luna/servlet/detail/Manchester~18~18~2242~226985', 'https://luna.manchester.ac.uk/MediaManager/srvr?mediafile=/Size2/Manchester~18~18/7287/escholar002113_0000.jpg', '15m3980']",۲۵۳۷ (۱۳۵۷)-‎آبان-‎۱۳,PDF,"['ira', 'Persian']","['رستاخیز', 'Rastākhīz. (۱۰۵۴).', 'Rastakhiz (1054)']","['Printing', 'Periodical']",Nashriyah: digital Iranian history آرشیو آنلاین نشریات دانشگاه منچستر,حزب رستاخیز ملت ایران,
